Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1740036354950,3228,3228,3228,3228,3228,3228,3228,3228,55.32004165649414,55.58220291137695,55.53105926513672,56.05709457397461,54.22718811035156,54.09880065917969,55.061092376708984,53.833251953125,56.36643981933594,54.85211944580078,95.45454406738281,100,47.36842346191406,14.285715103149414,15.789472579956055,5,0,0,14.154414176940918,17179869184,9663676416,11876614144,8185708544
201,1740036355151,3228,3228,3228,3228,3228,3228,3228,3228,55.32004165649414,55.58220291137695,55.53105926513672,56.05709457397461,54.22718811035156,54.09880065917969,55.061092376708984,53.833251953125,56.36643981933594,54.85211944580078,100,100,23.809524536132813,5,14.285715103149414,4.761904716491699,0,0,13.921863555908203,17179869184,9663676416,11884707840,8185708544
204,1740036355353,3228,3228,3228,3228,3228,3228,3228,3228,55.32004165649414,55.58220291137695,55.53105926513672,56.05709457397461,54.22718811035156,54.09880065917969,55.061092376708984,53.833251953125,56.36643981933594,54.85211944580078,100,100,30.000001907348633,20,5,0,0,0,13.921863555908203,17179869184,9663676416,11891933184,8185708544
204,1740036355558,3228,3228,3228,3228,3228,3228,3228,3228,55.32004165649414,55.58220291137695,55.53105926513672,56.05709457397461,54.22718811035156,54.09880065917969,55.061092376708984,53.833251953125,56.36643981933594,54.85211944580078,100,95,70,57.142860412597656,40,50,10,5,13.921863555908203,17179869184,9663676416,11912380416,8185708544
203,1740036355763,3228,3228,3228,3228,3228,3228,3228,3228,55.483848571777344,55.79683303833008,55.889427185058594,56.74864959716797,54.40772247314453,54.40420913696289,55.66609191894531,54.22058868408203,56.232479095458984,54.90673828125,95.23809814453125,95,70,30.000001907348633,14.285715103149414,23.809524536132813,5,0,13.921863555908203,17179869184,9663676416,11901976576,8185708544
204,1740036355967,3228,3228,3228,3228,3228,3228,3228,3228,55.483848571777344,55.79683303833008,55.889427185058594,56.74864959716797,54.40772247314453,54.40420913696289,55.66609191894531,54.22058868408203,56.232479095458984,54.90673828125,100,100,42.85714340209961,47.619049072265625,30.000001907348633,20,13.636363983154297,5,13.921863555908203,17179869184,9663676416,11913740288,8185708544
204,1740036356172,3228,3228,3228,3228,3228,3228,3228,3228,55.483848571777344,55.79683303833008,55.889427185058594,56.74864959716797,54.40772247314453,54.40420913696289,55.66609191894531,54.22058868408203,56.232479095458984,54.90673828125,95.23809814453125,95.23809814453125,42.85714340209961,55,28.571430206298828,20,10.526315689086914,9.523809432983398,13.37082290649414,17179869184,9663676416,12123340800,8185708544
204,1740036356377,3228,3228,3228,3228,3228,3228,3228,3228,55.483848571777344,55.79683303833008,55.889427185058594,56.74864959716797,54.40772247314453,54.40420913696289,55.66609191894531,54.22058868408203,56.232479095458984,54.90673828125,100,100,47.36842346191406,38.095237731933594,15.000000953674316,9.523809432983398,4.761904716491699,0,13.37082290649414,17179869184,9663676416,12280053760,8185708544
203,1740036356582,3228,3228,3228,3228,3228,3228,3228,3228,55.483848571777344,55.79683303833008,55.889427185058594,56.74864959716797,54.40772247314453,54.40420913696289,55.66609191894531,54.22058868408203,56.232479095458984,54.90673828125,100,100,45,30.000001907348633,20,20,9.523809432983398,4.761904716491699,13.37082290649414,17179869184,9663676416,12351700992,8185708544
204,1740036356785,3228,3228,3228,3228,3228,3228,3228,3228,57.4620475769043,57.23906326293945,61.51374816894531,61.82304763793945,56.03600311279297,56.45927047729492,57.700904846191406,56.442359924316406,57.27315902709961,56.42530059814453,100,100,57.142860412597656,15.000000953674316,14.285715103149414,9.523809432983398,0,0,13.37082290649414,17179869184,9663676416,12359663616,8185708544
